reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,geocoding_query
,PRESENT,1930-08-13,,225.0,225.0,1930.0,8.0,13.0,,,,,US,Washington,Whatcom,,"Base of Panorama Point, Mt. Baker Lodge.",,,,,,,,,,,,False,False,"Base of Panorama Point, Mt. Baker Lodge., Whatcom, Washington, US"
,PRESENT,1953-07-28,,209.0,209.0,1953.0,7.0,28.0,,,,,US,Oregon,Grant,,"Along Buck Cabin Creek, 3.5 miles west of Fields Peak.",,,,,,,,,,,,False,False,"Along Buck Cabin Creek, 3.5 miles west of Fields Peak., Grant, Oregon, US"
,PRESENT,1938-08-10,,222.0,222.0,1938.0,8.0,10.0,,,,,US,Idaho,,,Seven Devils Mountains Nez Perce National Forest.,,,,,,,,,,,,False,False,"Seven Devils Mountains Nez Perce National Forest., , Idaho, US"
,PRESENT,1896-06-19,,171.0,171.0,1896.0,6.0,19.0,,,,,US,Washington,,,"Cascade Mountains, Mount Rainier and adjacent mountains.",,,,,,,,,,,,False,False,"Cascade Mountains, Mount Rainier and adjacent mountains., , Washington, US"
,PRESENT,1980-09-05,,249.0,249.0,1980.0,9.0,5.0,,,,,US,Washington,Lewis,,[no location given],,,,,,,,,,,,False,False,"[no location given], Lewis, Washington, US"
,PRESENT,1970-08-18,,230.0,230.0,1970.0,8.0,18.0,,,,,US,Montana,Ravalli,,"Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide; 12.5 miles east of Darby.",,,,,,,,,,,,False,False,"Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide; 12.5 miles east of Darby., Ravalli, Montana, US"
,PRESENT,2002-08-09,,221.0,221.0,2002.0,8.0,9.0,,,,,US,Washington,King,,Cedar River Watershed.  Alice Lakes.  End of Road 127.1a.,,,,,,,,,,,,False,False,"Cedar River Watershed.  Alice Lakes.  End of Road 127.1a., King, Washington, US"
,PRESENT,1948-07-12,,194.0,194.0,1948.0,7.0,12.0,,,,,US,Montana,Lake,,Cliffs high above and circa 6 miles southeast of McDonald Lake; Mission Range.,,,,,,,,,,,,False,False,"Cliffs high above and circa 6 miles southeast of McDonald Lake; Mission Range., Lake, Montana, US"
,PRESENT,1967-10-20,,293.0,293.0,1967.0,10.0,20.0,,,,,US,Washington,Chelan,,"Stevens Pass, 1.3 mi. NE.",,,,,,,,,,,,False,False,"Stevens Pass, 1.3 mi. NE., Chelan, Washington, US"
,PRESENT,1968-08-20,,233.0,233.0,1968.0,8.0,20.0,,,,,US,Washington,Skagit,,Cascade R. S Fork.,,,,,,,,,,,,False,False,"Cascade R. S Fork., Skagit, Washington, US"
,PRESENT,1967-09-07,,250.0,250.0,1967.0,9.0,7.0,,,,,US,Washington,Jefferson,,Constance L.,,,,,,,,,,,,False,False,"Constance L., Jefferson, Washington, US"
,PRESENT,1910-08-01,,213.0,213.0,1910.0,8.0,1.0,,,,,US,Washington,Walla Walla,,15 miles East Walla Walla.,,,,,,,,,,,,False,False,"15 miles East Walla Walla., Walla Walla, Washington, US"
,PRESENT,1940-07-07,,189.0,189.0,1940.0,7.0,7.0,,,,,US,Washington,Yakima,,Chinook Pass.,,,,,,,,,,,,False,False,"Chinook Pass., Yakima, Washington, US"
,PRESENT,1967-10-20,,293.0,293.0,1967.0,10.0,20.0,,,,,US,Washington,Chelan,,Valhalla tr. Smith Beach.,,,,,,,,,,,,False,False,"Valhalla tr. Smith Beach., Chelan, Washington, US"
,PRESENT,1961-06-28,,179.0,179.0,1961.0,6.0,28.0,,,,,US,Washington,Chelan,,Holden.,,,,,,,,,,,,False,False,"Holden., Chelan, Washington, US"
,PRESENT,2002-07-15,,196.0,196.0,2002.0,7.0,15.0,,,,,US,Oregon,Union,,"""Umatilla National Forest and Vicinity: Forest Road 31, ca 2 mi S and 8 mi W of Elgin.""",,,,,,,,,,,,False,False,"""Umatilla National Forest and Vicinity: Forest Road 31, ca 2 mi S and 8 mi W of Elgin."", Union, Oregon, US"
,PRESENT,1968-07-30,,212.0,212.0,1968.0,7.0,30.0,,,,,US,Washington,Yakima,,Boulder Cover tr.,,,,,,,,,,,,False,False,"Boulder Cover tr., Yakima, Washington, US"
,PRESENT,1974-09-25,,268.0,268.0,1974.0,9.0,25.0,,,,,US,Washington,Pierce,,Mount Rainier National Park. Paradise.,,,,,,,,,,,,False,False,"Mount Rainier National Park. Paradise., Pierce, Washington, US"
,PRESENT,1967-10-26,,299.0,299.0,1967.0,10.0,26.0,,,,,US,Washington,Pend Oreille,,Parker Lake S. side.,,,,,,,,,,,,False,False,"Parker Lake S. side., Pend Oreille, Washington, US"
,PRESENT,1968-08-09,,222.0,222.0,1968.0,8.0,9.0,,,,,US,Washington,Snohomish,,Big Four Mt. at N face.,,,,,,,,,,,,False,False,"Big Four Mt. at N face., Snohomish, Washington, US"
,PRESENT,1962-07-09,,190.0,190.0,1962.0,7.0,9.0,,,,,US,Washington,Chelan,,Holden Lake.,,,,,,,,,,,,False,False,"Holden Lake., Chelan, Washington, US"
,PRESENT,1997-07-28,,209.0,209.0,1997.0,7.0,28.0,,,,,US,Montana,Gallatin,,"""Gallatin Range: Gallatin National Forest: Hidden Lakes, 4 mi E of U.S. Hwy 191, ca 30 mi SSW of Bozeman.""",,,,,,,,,,,,False,False,"""Gallatin Range: Gallatin National Forest: Hidden Lakes, 4 mi E of U.S. Hwy 191, ca 30 mi SSW of Bozeman."", Gallatin, Montana, US"
,PRESENT,1967-10-20,,293.0,293.0,1967.0,10.0,20.0,,,,,US,Washington,King,,"Stevens Pass, 2.2 mi. W.",,,,,,,,,,,,False,False,"Stevens Pass, 2.2 mi. W., King, Washington, US"
,PRESENT,1923-07-02,,183.0,183.0,1923.0,7.0,2.0,,,,,US,Montana,,,Missoula National Forest: Montour Creek.,,,,,,,,,,,,False,False,"Missoula National Forest: Montour Creek., , Montana, US"
,PRESENT,1945-07-13,,194.0,194.0,1945.0,7.0,13.0,,,,,US,Montana,Meagher,,"""Little Belt Mountains: Harley Park, ca 6 mi W of Neihart.""",,,,,,,,,,,,False,False,"""Little Belt Mountains: Harley Park, ca 6 mi W of Neihart."", Meagher, Montana, US"
,PRESENT,1970-06-24,,175.0,175.0,1970.0,6.0,24.0,,,,,US,Montana,Ravalli,,"""Sapphire Mountains: Bitterroot National Forest: Rye Creek-Sleeping Child Creek Divide, 12 1/2 mi E of Darby.""",,,,,,,,,,,,False,False,"""Sapphire Mountains: Bitterroot National Forest: Rye Creek-Sleeping Child Creek Divide, 12 1/2 mi E of Darby."", Ravalli, Montana, US"
,PRESENT,1968-09-01,,245.0,245.0,1968.0,9.0,1.0,,,,,US,Washington,Cowlitz,,"Merrell Lake, 5.2 mi. N.",,,,,,,,,,,,False,False,"Merrell Lake, 5.2 mi. N., Cowlitz, Washington, US"
,PRESENT,1976-11-04,,309.0,309.0,1976.0,11.0,4.0,,,,,US,Washington,Pierce,,Mount Rainier National Park.,,,,,,,,,,,,False,False,"Mount Rainier National Park., Pierce, Washington, US"
,PRESENT,1937-07-20,,201.0,201.0,1937.0,7.0,20.0,,,,,US,Montana,Beaverhead,,Beaverhead National Forest.,,,,,,,,,,,,False,False,"Beaverhead National Forest., Beaverhead, Montana, US"
,PRESENT,1946-07-09,,190.0,190.0,1946.0,7.0,9.0,,,,,US,Montana,Missoula,,Rattlesnake Drainage: foot of Spring Creek Trail.,,,,,,,,,,,,False,False,"Rattlesnake Drainage: foot of Spring Creek Trail., Missoula, Montana, US"
,PRESENT,1960-08-05,,218.0,218.0,1960.0,8.0,5.0,,,,,US,Montana,Lincoln,,"North of Libby, top of Zorgler Mountain.",,,,,,,,,,,,False,False,"North of Libby, top of Zorgler Mountain., Lincoln, Montana, US"
,PRESENT,1967-09-23,,266.0,266.0,1967.0,9.0,23.0,,,,,US,Washington,Lewis,,"White Pass, 1 mi. W. by Knuppensurg Lake.",,,,,,,,,,,,False,False,"White Pass, 1 mi. W. by Knuppensurg Lake., Lewis, Washington, US"
,PRESENT,1992-07-07,,189.0,189.0,1992.0,7.0,7.0,,,,,US,Idaho,Teton,,"""Big Hole Mountains: Targhee National Forest: along Pole Creek in Pole Canyon, ca 3.5 mi S of Victor.""",,,,,,,,,,,,False,False,"""Big Hole Mountains: Targhee National Forest: along Pole Creek in Pole Canyon, ca 3.5 mi S of Victor."", Teton, Idaho, US"
,PRESENT,1945-07-23,,204.0,204.0,1945.0,7.0,23.0,,,,,US,Montana,Beaverhead,,Bitterroot Range: above Ajax Lake.,,,,,,,,,,,,False,False,"Bitterroot Range: above Ajax Lake., Beaverhead, Montana, US"
,PRESENT,1968-09-10,,254.0,254.0,1968.0,9.0,10.0,,,,,US,Montana,Missoula,,"""Lolo National Forest: Jocko Mountains, Butler Creek Watershed, 2.5 mi SW of TV Mountain, 7 mi N of Missoula.""",,,,,,,,,,,,False,False,"""Lolo National Forest: Jocko Mountains, Butler Creek Watershed, 2.5 mi SW of TV Mountain, 7 mi N of Missoula."", Missoula, Montana, US"
,PRESENT,1945-07-08,,189.0,189.0,1945.0,7.0,8.0,,,,,US,Montana,Meagher,,Northeast base of Castle Mountains: ca 10 mi SE of Fourmile Ranger Station.,,,,,,,,,,,,False,False,"Northeast base of Castle Mountains: ca 10 mi SE of Fourmile Ranger Station., Meagher, Montana, US"
,PRESENT,1962-07-02,,183.0,183.0,1962.0,7.0,2.0,,,,,US,Montana,Missoula,,"""Lolo National Forest: Wagon Mountain Road, ca 8 mi W of Graves Creek, 26 mi SW of Missoula.""",,,,,,,,,,,,False,False,"""Lolo National Forest: Wagon Mountain Road, ca 8 mi W of Graves Creek, 26 mi SW of Missoula."", Missoula, Montana, US"
,PRESENT,1971-05-30,,150.0,150.0,1971.0,5.0,30.0,,,,,US,Washington,Walla Walla,,Rattlesnake Ridge Rd.,,,,,,,,,,,,False,False,"Rattlesnake Ridge Rd., Walla Walla, Washington, US"
,PRESENT,1994-07-20,,201.0,201.0,1994.0,7.0,20.0,,,,,US,Montana,Sweet Grass,,"""Beartooth Mountains: Custer National Forest: along small tributary just S of Picket Pin Creek, ca 10 mi W of Nye.""",,,,,,,,,,,,False,False,"""Beartooth Mountains: Custer National Forest: along small tributary just S of Picket Pin Creek, ca 10 mi W of Nye."", Sweet Grass, Montana, US"
,PRESENT,1962-08-06,,218.0,218.0,1962.0,8.0,6.0,,,,,US,Montana,Flathead,,"""Flathead National Forest: Hallowat Creek: 0.8 mi above junction with Big Creek, 11 mi N of Whitefish.""",,,,,,,,,,,,False,False,"""Flathead National Forest: Hallowat Creek: 0.8 mi above junction with Big Creek, 11 mi N of Whitefish."", Flathead, Montana, US"
,PRESENT,1902-06-10,,161.0,161.0,1902.0,6.0,10.0,,,,,US,Montana,,,Bracket Creek.,,,,,,,,,,,,False,False,"Bracket Creek., , Montana, US"
,PRESENT,1973-07-12,,193.0,193.0,1973.0,7.0,12.0,,,,,US,Idaho,Shoshone,,Freezeout Mtn.,,,,,,,,,,,,False,False,"Freezeout Mtn., Shoshone, Idaho, US"
,PRESENT,1921-07-16,,197.0,197.0,1921.0,7.0,16.0,,,,,US,Montana,Gallatin,,Sour Dough Canyon.,,,,,,,,,,,,False,False,"Sour Dough Canyon., Gallatin, Montana, US"
,PRESENT,1972-06-12,,164.0,164.0,1972.0,6.0,12.0,,,,,US,Washington,Mason,,"W. of Hood Canal, E. flank of Olym. Mtns, Access F.S. Rd. 2441.",,,,,,,,,,,,False,False,"W. of Hood Canal, E. flank of Olym. Mtns, Access F.S. Rd. 2441., Mason, Washington, US"
,PRESENT,1977-06-14,,165.0,165.0,1977.0,6.0,14.0,,,,,US,Oregon,Union,,"Wallowa Mountains, Wallowa-Whitman National Forest; Along trail to Chimney Lake.",,,,,,,,,,,,False,False,"Wallowa Mountains, Wallowa-Whitman National Forest; Along trail to Chimney Lake., Union, Oregon, US"
,PRESENT,2003-07-22,,203.0,203.0,2003.0,7.0,22.0,,,,,US,Idaho,Adams,,Grassy Mountain Lakes.,,,,,,,,,,,,False,False,"Grassy Mountain Lakes., Adams, Idaho, US"
,PRESENT,1945-07-08,,189.0,189.0,1945.0,7.0,8.0,,,,,US,Montana,Meagher,,On northeast base of Castle Mountains; circa 10 miles southeast of 4-Mile Ranger Station.,,,,,,,,,,,,False,False,"On northeast base of Castle Mountains; circa 10 miles southeast of 4-Mile Ranger Station., Meagher, Montana, US"
,PRESENT,1964-06-15,,167.0,167.0,1964.0,6.0,15.0,,,,,US,Washington,Chelan,,Holden.,,,,,,,,,,,,False,False,"Holden., Chelan, Washington, US"
,PRESENT,1948-07-11,,193.0,193.0,1948.0,7.0,11.0,,,,,US,Montana,Missoula,,"1/2 miles northeast of Glacier Lake, east side of Mission Range.",,,,,,,,,,,,False,False,"1/2 miles northeast of Glacier Lake, east side of Mission Range., Missoula, Montana, US"
,PRESENT,1918-09-26,,269.0,269.0,1918.0,9.0,26.0,,,,,US,Oregon,Union,,Near Cove.,,,,,,,,,,,,False,False,"Near Cove., Union, Oregon, US"
,PRESENT,1966-07-12,,193.0,193.0,1966.0,7.0,12.0,,,,,US,Washington,Whatcom,,On Grouse Ridge at the end of the logging road.,,,,,,,,,,,,False,False,"On Grouse Ridge at the end of the logging road., Whatcom, Washington, US"
,PRESENT,1999-07-12,,193.0,193.0,1999.0,7.0,12.0,,,,,US,Idaho,Franklin,,"Cache National Forest, Highway 36 north up Strawberry Canyon, then south cira 0.7 mile on Copenhagen Basin Road.",,,,,,,,,,,,False,False,"Cache National Forest, Highway 36 north up Strawberry Canyon, then south cira 0.7 mile on Copenhagen Basin Road., Franklin, Idaho, US"
,PRESENT,1945-07-13,,194.0,194.0,1945.0,7.0,13.0,,,,,US,Montana,Meagher,,"Harley Park, circa 6 miles west of Neihart, Little Belt Mountains.",,,,,,,,,,,,False,False,"Harley Park, circa 6 miles west of Neihart, Little Belt Mountains., Meagher, Montana, US"
,PRESENT,1899-08-27,,239.0,239.0,1899.0,8.0,27.0,,,,,US,Washington,,,Mount Adams.,,,,,,,,,,,,False,False,"Mount Adams., , Washington, US"
,PRESENT,1993-05-31,,151.0,151.0,1993.0,5.0,31.0,,,,,US,Idaho,Nez Perce,,"Upper Eagle Creek, Craig Mountain.",,,,,,,,,,,,False,False,"Upper Eagle Creek, Craig Mountain., Nez Perce, Idaho, US"
,PRESENT,1923-07-11,,192.0,192.0,1923.0,7.0,11.0,,,,,US,Montana,Carbon,,West Rosebud River.,,,,,,,,,,,,False,False,"West Rosebud River., Carbon, Montana, US"
,PRESENT,1945-07-23,,204.0,204.0,1945.0,7.0,23.0,,,,,US,Montana,Beaverhead,,"Above Ajax Lake, Bitter Root Range.",,,,,,,,,,,,False,False,"Above Ajax Lake, Bitter Root Range., Beaverhead, Montana, US"
,PRESENT,1955-07-15,,196.0,196.0,1955.0,7.0,15.0,,,,,US,Idaho,Shoshone,,"High summit, Bullion Pass, along Idaho State Line.",,,,,,,,,,,,False,False,"High summit, Bullion Pass, along Idaho State Line., Shoshone, Idaho, US"
,PRESENT,1945-08-05,,217.0,217.0,1945.0,8.0,5.0,,,,,US,Montana,Sweet Grass,,"Below Blue Lake, above Big Timber Creek, Crazy Mountains.",,,,,,,,,,,,False,False,"Below Blue Lake, above Big Timber Creek, Crazy Mountains., Sweet Grass, Montana, US"
,PRESENT,1965-07-18,,199.0,199.0,1965.0,7.0,18.0,,,,,US,Washington,Skamania,,"Council Lake Area, near Mountain Adams.",,,,,,,,,,,,False,False,"Council Lake Area, near Mountain Adams., Skamania, Washington, US"
,PRESENT,1976-05-15,,136.0,136.0,1976.0,5.0,15.0,,,,,US,Washington,Pierce,,White Pass near summit.,,,,,,,,,,,,False,False,"White Pass near summit., Pierce, Washington, US"
,PRESENT,1968-06-29,,181.0,181.0,1968.0,6.0,29.0,,,,,US,Washington,Whatcom,,"Heather Meadows, 0.5 mile down road.",,,,,,,,,,,,False,False,"Heather Meadows, 0.5 mile down road., Whatcom, Washington, US"
,PRESENT,1975-08-14,,226.0,226.0,1975.0,8.0,14.0,,,,,US,Washington,Pierce,,Mount Rainier National Park near Paradise picnic area.,,,,,,,,,,,,False,False,"Mount Rainier National Park near Paradise picnic area., Pierce, Washington, US"
,PRESENT,1907-07-01,,182.0,182.0,1907.0,7.0,1.0,,,,,US,Montana,Gallatin,,Spanish Creek.,,,,,,,,,,,,False,False,"Spanish Creek., Gallatin, Montana, US"
,PRESENT,1927-08-01,,213.0,213.0,1927.0,8.0,1.0,,,,,US,Montana,Gallatin,,"Blackman Lake trail, Middle Creek Canyon.",,,,,,,,,,,,False,False,"Blackman Lake trail, Middle Creek Canyon., Gallatin, Montana, US"
,PRESENT,2006-07-09,,190.0,190.0,2006.0,7.0,9.0,,,,,US,Washington,Kittitas,,"Wenatchee National Forest. Esmeralda Basin Trail; Datum: WGS 84,  9.5 meters.",,,,,,,,,,,,False,False,"Wenatchee National Forest. Esmeralda Basin Trail; Datum: WGS 84,  9.5 meters., Kittitas, Washington, US"
,PRESENT,1963-07-02,,183.0,183.0,1963.0,7.0,2.0,,,,,US,Montana,Mineral,,"Lolo Forest. Gold Peak, Jocko Mountains; 19 miles northeast of Missoula.",,,,,,,,,,,,False,False,"Lolo Forest. Gold Peak, Jocko Mountains; 19 miles northeast of Missoula., Mineral, Montana, US"
,PRESENT,1902-07-18,,199.0,199.0,1902.0,7.0,18.0,,,,,US,Montana,Park,,"Porcupine Creek, Crazy Mountains.",,,,,,,,,,,,False,False,"Porcupine Creek, Crazy Mountains., Park, Montana, US"
,PRESENT,1962-06-12,,163.0,163.0,1962.0,6.0,12.0,,,,,US,Montana,Missoula,,"Deer Creek, circa 1 mile above upper county road crossing, 5 miles southeast of Missoula. Lolo Forest.",,,,,,,,,,,,False,False,"Deer Creek, circa 1 mile above upper county road crossing, 5 miles southeast of Missoula. Lolo Forest., Missoula, Montana, US"
,PRESENT,1923-08-06,,218.0,218.0,1923.0,8.0,6.0,,,,,US,Washington,Whatcom,,"Lookout Ridge, Mount Baker.",,,,,,,,,,,,False,False,"Lookout Ridge, Mount Baker., Whatcom, Washington, US"
,PRESENT,,,,,,,,,,,,US,Montana,Gallatin,,[No locality given].,,,,,,,,,,,,False,False,"[No locality given]., Gallatin, Montana, US"
,PRESENT,1977-05-15,,135.0,135.0,1977.0,5.0,15.0,,,,,US,Washington,Pierce,,"White Pass, near summit.",,,,,,,,,,,,False,False,"White Pass, near summit., Pierce, Washington, US"
,PRESENT,1942-06-10,,161.0,161.0,1942.0,6.0,10.0,,,,,US,Montana,,,"Glacier National Park, south slope of Quartz Ridge, north of Quartz Lake.",,,,,,,,,,,,False,False,"Glacier National Park, south slope of Quartz Ridge, north of Quartz Lake., , Montana, US"
,PRESENT,1966-07-09,,190.0,190.0,1966.0,7.0,9.0,,,,,US,Washington,Whatcom,,"Along the Lake Tomyhoi Trail, circa 1/2 miles above the Twin Lakes Road.",,,,,,,,,,,,False,False,"Along the Lake Tomyhoi Trail, circa 1/2 miles above the Twin Lakes Road., Whatcom, Washington, US"
,PRESENT,1970-06-18,,169.0,169.0,1970.0,6.0,18.0,,,,,US,Idaho,Teton,,"Drake Creek, 6 miles west of Victor.",,,,,,,,,,,,False,False,"Drake Creek, 6 miles west of Victor., Teton, Idaho, US"
,PRESENT,1885-06-29,,180.0,180.0,1885.0,6.0,29.0,,,,,US,Washington,,,Mount Adams.,,,,,,,,,,,,False,False,"Mount Adams., , Washington, US"
,PRESENT,1946-07-09,,190.0,190.0,1946.0,7.0,9.0,,,,,US,Montana,Missoula,,"Foot of Spring Creek Trail, Rattlesnake Drainage.",,,,,,,,,,,,False,False,"Foot of Spring Creek Trail, Rattlesnake Drainage., Missoula, Montana, US"
,PRESENT,1949-07-10,,191.0,191.0,1949.0,7.0,10.0,,,,,US,Oregon,Josephine,,At Upper Biglow Lake.,,,,,,,,,,,,False,False,"At Upper Biglow Lake., Josephine, Oregon, US"
,PRESENT,1939-06-22,,173.0,173.0,1939.0,6.0,22.0,,,,,US,Oregon,Deschutes,,MacKenzie Pass.,,,,,,,,,,,,False,False,"MacKenzie Pass., Deschutes, Oregon, US"
,PRESENT,1950-07-21,,202.0,202.0,1950.0,7.0,21.0,,,,,US,Oregon,Wallowa,,"At Horseshoe Lake, Lake Basin, Wallowa Mountains.",,,,,,,,,,,,False,False,"At Horseshoe Lake, Lake Basin, Wallowa Mountains., Wallowa, Oregon, US"
,PRESENT,1948-07-15,,197.0,197.0,1948.0,7.0,15.0,,,,,US,Montana,Missoula,,"1/2 mile east of Upper Holland Lake, Flathead Range, Flathead National Forest.",,,,,,,,,,,,False,False,"1/2 mile east of Upper Holland Lake, Flathead Range, Flathead National Forest., Missoula, Montana, US"
,PRESENT,1949-07-21,,202.0,202.0,1949.0,7.0,21.0,,,,,US,Oregon,Klamath,,Crater Lake National Park.  Munson Meadow below the Park Headquarters.,,,,,,,,,,,,False,False,"Crater Lake National Park.  Munson Meadow below the Park Headquarters., Klamath, Oregon, US"
,PRESENT,1947-07-12,,193.0,193.0,1947.0,7.0,12.0,,,,,US,Montana,Park,,Six miles west of Four Mile Ranger Station.,,,,,,,,,,,,False,False,"Six miles west of Four Mile Ranger Station., Park, Montana, US"
,PRESENT,1955-07-13,,194.0,194.0,1955.0,7.0,13.0,,,,,US,Montana,Missoula,,"North of Upper Holland Lake, Swan Range, about 80 miles northeast of Missoula.",,,,,,,,,,,,False,False,"North of Upper Holland Lake, Swan Range, about 80 miles northeast of Missoula., Missoula, Montana, US"
,PRESENT,1938-07-02,,183.0,183.0,1938.0,7.0,2.0,,,,,US,Idaho,Shoshone,,"Ridge east of Freezeout Mountain, St. Joe National Forest.",,,,,,,,,,,,False,False,"Ridge east of Freezeout Mountain, St. Joe National Forest., Shoshone, Idaho, US"
,PRESENT,1970-06-24,,175.0,175.0,1970.0,6.0,24.0,,,,,US,Montana,Ravalli,,"Bitterroot Forest, Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide (west edge of burn), 13 miles east of Darby.",,,,,,,,,,,,False,False,"Bitterroot Forest, Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide (west edge of burn), 13 miles east of Darby., Ravalli, Montana, US"
,PRESENT,1993-06-13,,164.0,164.0,1993.0,6.0,13.0,,,,,US,Washington,Snohomish,,Persis Mountain.,,,,,,,,,,,,False,False,"Persis Mountain., Snohomish, Washington, US"
,PRESENT,1918-07-20,,201.0,201.0,1918.0,7.0,20.0,,,,,US,Oregon,,,Crater Lake National Park.,,,,,,,,,,,,False,False,"Crater Lake National Park., , Oregon, US"
,PRESENT,1938-05-14,,134.0,134.0,1938.0,5.0,14.0,,,,,US,Idaho,,,Near South shore of Priest Lake.,,,,,,,,,,,,False,False,"Near South shore of Priest Lake., , Idaho, US"
,PRESENT,1953-07-23,,204.0,204.0,1953.0,7.0,23.0,,,,,US,Oregon,Marion,,"One mile south of Olallie Lake, on north shore of Horseshoe Lake.",,,,,,,,,,,,False,False,"One mile south of Olallie Lake, on north shore of Horseshoe Lake., Marion, Oregon, US"
,PRESENT,1970-06-24,,175.0,175.0,1970.0,6.0,24.0,,,,,US,Montana,Ravalli,,"Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide, 12.5 miles east of Darby, Bitterroot Forest.",,,,,,,,,,,,False,False,"Sapphire Mountains, Rye Creek, Sleeping Child Creek Divide, 12.5 miles east of Darby, Bitterroot Forest., Ravalli, Montana, US"
,PRESENT,1949-06-27,,178.0,178.0,1949.0,6.0,27.0,,,,,US,Montana,Park,,"Vicinity Cooke Guard Station, about 2 miles east of Cooke City.",,,,,,,,,,,,False,False,"Vicinity Cooke Guard Station, about 2 miles east of Cooke City., Park, Montana, US"
,PRESENT,1936-05-02,,123.0,123.0,1936.0,5.0,2.0,,,,,US,Idaho,Latah,,"The Thatuna Hills, one mile west of the Twins.",,,,,,,,,,,,False,False,"The Thatuna Hills, one mile west of the Twins., Latah, Idaho, US"
,PRESENT,1938-07-06,,187.0,187.0,1938.0,7.0,6.0,,,,,US,Oregon,Hood River,,"At Tilly Jane Camp, near Cloud Cap Inn, Mount Hood.",,,,,,,,,,,,False,False,"At Tilly Jane Camp, near Cloud Cap Inn, Mount Hood., Hood River, Oregon, US"
,PRESENT,1966-07-09,,190.0,190.0,1966.0,7.0,9.0,,,,,US,Washington,Whatcom,,"Along the Lake Tomyhoi Trail, ca. 1 mile above the Twin Lakes Road.",,,,,,,,,,,,False,False,"Along the Lake Tomyhoi Trail, ca. 1 mile above the Twin Lakes Road., Whatcom, Washington, US"
,PRESENT,1947-07-12,,193.0,193.0,1947.0,7.0,12.0,,,,,US,Montana,Park,,"1 mile east of Silver Pass, 9 miles west of Four Mile Ranger Station.",,,,,,,,,,,,False,False,"1 mile east of Silver Pass, 9 miles west of Four Mile Ranger Station., Park, Montana, US"
,PRESENT,1938-05-27,,147.0,147.0,1938.0,5.0,27.0,,,,,US,Idaho,Idaho,,Lolo Pass.,,,,,,,,,,,,False,False,"Lolo Pass., Idaho, Idaho, US"
,PRESENT,1954-06-04,,155.0,155.0,1954.0,6.0,4.0,,,,,US,Oregon,Wallowa,,"Near south fork of the Lostine River, 18 miles southeast of Lostine.",,,,,,,,,,,,False,False,"Near south fork of the Lostine River, 18 miles southeast of Lostine., Wallowa, Oregon, US"
,PRESENT,1936-05-14,,135.0,135.0,1936.0,5.0,14.0,,,,,US,Idaho,,,Near south shore of Priest Lake.,,,,,,,,,,,,False,False,"Near south shore of Priest Lake., , Idaho, US"
